ppn;identifier
23655350X;
230407242;
271616199;
417226381;
301859442;
217219373;
252783859;
243316569;
282403779;
258779993;
270866760;
402382838;
265033241;
255175906;
263614719;
401598292;
291035965;
289047099;
419415866;
315445963;
240748441;
27141197X;
227590538;
238848930;
25897169X;
260603929;
250192551;
237347644;
297669567;
338997652;
242384625;
22982028X;
244921652;
207332231;
229827454;
212364162;
410608203;
253693799;
24316632X;
292200692;
32031409X;
287719774;
329237748;
215141407;
236390805;
338668926;
229635911;
298840278;
398519919;
316040061;
298771160;
31050757X;
231578245;
327697571;
227914384;
407889663;
235246743;
288680731;
274731495;
227722981;
299144259;
329280651;
316662747;
288069390;
217692796;
33003927X;
237399997;
357936191;
334070139;
23882814X;
392058863;
269717730;
246156201;
269706410;
357366786;
265019370;
337787425;
301871809;
238987663;
298524546;
289040086;
273817213;
330586599;
255797192;
411103504;
314440763;
290974763;
315298707;
357521684;
291560970;
290850193;
316083704;
288931300;
238360822;
369577477;
239980379;
262456796;
227234553;
235163791;
297368028;
30463347X;
287969061;
270770593;
35278427X;
393437582;
238143600;
290874289;
228079616;
383815266;
216385830;
393818462;
299299201;
411329073;
237345943;
354906747;
263151190;
258199571;
397924267;
256340560;
370323610;
29050922X;
263486850;
411551116;
241480493;
284882739;
34051244X;
341046663;
394716973;
258982624;
364369000;
256083843;
269249311;
27014644X;
39874727X;
322150108;
297453130;
242520030;
320311775;
334163501;
239123522;
353888753;
297351427;
323639798;
370383532;
364003391;
273869582;
344545687;
393622630;
239256581;
329708678;
278611664;
356184757;
394010442;
322260922;
353021490;
263490912;
314273883;
413672263;
241980127;
276887727;
398263736;
241478944;
341257230;
297955128;
377042005;
370736230;
339709405;
29735177X;
238353117;
255158122;
258982780;
265377188;
407298002;
31432643X;
298042665;
265586038;
337737738;
237817624;
297630709;
257565795;
337632537;
331107228;
241473594;
26888658X;
298946106;
24148085X;
384104134;
397237537;
288260813;
271458631;
41814088X;
229931839;
401257401;
327061332;
295880074;
217175074;
271242906;
264396332;
270334629;
307919617;
275386694;
393806936;
265383951;
410956171;
408394935;
253692431;
228091896;
28837312X;
239097181;
258322497;
296488771;
357423259;
375502602;
240243064;
355585545;
282362711;
299383636;
290722586;
338685928;
245882286;
381179168;
264792076;
296056960;
308677625;
229534600;
228091942;
304626139;
315348569;
297898884;
273816594;
291328903;
248066013;
329953575;
296102350;
292231601;
331217201;
327005491;
258642548;
268422206;
270148094;
241044731;
282402519;
371050707;
398530637;
275893855;
218186622;
242347762;
290800471;
241744253;
273276255;
262192918;
300147856;
238918327;
343764946;
24600231X;
316082929;
413152022;
314954147;
241167426;
238576604;
239005015;
332918734;
272922382;
239295137;
323074677;
236666754;
382578082;
244832544;
234777389;
338934715;
36942803X;
270119493;
229381650;
408042664;
242148484;
274149699;
41197226X;
331348012;
288947169;
281888787;
269862595;
33052240X;
376464801;
289045282;
329155431;
341002887;
236553984;
243260601;
405398247;
27089795X;
229645615;
341013188;
42069062X;
254973094;
239220188;
240691148;
238004449;
238571629;
269116257;
228172586;
34143826X;
297630881;
40872563X;
301088624;
265031567;
306018292;
27010710X;
271350261;
288140427;
339536063;
400905566;
239487583;
371081394;
239892879;
278634206;
271424680;
305386492;
238946150;
269409521;
269609008;
240755588;
387562265;
328834696;
231591608;
276960211;
295876891;
22941060X;
297606662;
29192736X;
239456963;
245818553;
269773231;
260276774;
230386040;
253695872;
355188627;
250569299;
255745389;
240820274;
244822646;
296976989;
264579518;
321532082;
241781116;
317302752;
274571102;
238937399;
250281821;
267958218;
318145464;
245554831;
353727954;
262478277;
397695586;
216195241;
255795947;
297278908;
250259613;
291115233;
28683118X;
227756991;
279910886;
297892908;
413965058;
318875799;
398427461;
295923741;
322892511;
227860306;
402129717;
227525760;
242450342;
241617324;
23041186X;
40833360X;
270092064;
28193584X;
387279490;
227764390;
317710249;
288656806;
337232490;
243211597;
374020388;
212683519;
268425299;
231571577;
296693979;
357159144;
39380691X;
408333014;
396027377;
250254875;
290843006;
278577172;
237734478;
269707263;
420958339;
255813945;
418053588;
305952587;
265012007;
291562876;
255798369;
239007395;
258971274;
237785854;
410533203;
327246286;
352638818;
370109783;
274768607;
32176899X;
281933634;
32294144X;
270847138;
288946642;
250544431;
352634766;
301170290;
357075013;
273462954;
214099113;
24588419X;
315868643;
250177412;
245830154;
398530599;
231578709;
268425604;
396395023;
292746326;
387562761;
318871122;
400340399;
239482395;
377251852;
388650214;
21719818X;
354796631;
407987258;
33458308X;
25634244X;
376756268;
302256849;
410561738;
401609979;
395562430;
270948309;
242877796;
290702216;
27148084X;
336507518;
300348304;
260360619;
291115225;
241623286;
256207453;
237181053;
376184906;
228232724;
277933846;
329896482;
265043492;
240269969;
265583136;
407677801;
273873962;
321641248;
241062632;
269058524;
238136760;
217695655;
267161190;
239483081;
241477638;
268407029;
241062470;
393634272;
298082179;
292995873;
272561320;
302350438;
387530479;
256248354;
242982131;
291035523;
26248823X;
267815875;
289492327;
267971591;
375524797;
238949249;
298946297;
216059615;
411293125;
38334820X;
329622609;
393632695;
301154988;
242565069;
35277388X;
288262794;
298327554;
218026781;
240619552;
26775597X;
274731630;
270016732;
352722363;
255747969;
407521526;
257565590;
408064080;
352058242;
290483492;
242384331;
258971126;
246946024;
39172701X;
345508270;
372646956;
409732117;
21409880X;
24232648X;
29633751X;
237414651;
217635458;
292678703;
256091757;
292956789;
322494079;
284808733;
371307503;
331007568;
369865782;
316299715;
237365766;
333489144;
296455652;
282342028;
272587842;
410371270;
404335527;
337990832;
263335895;
253177006;
213336391;
242354769;
262193922;
392854570;
290483840;
214111970;
216081564;
234575379;
315445548;
26342779X;
22785778X;
270254277;
291133568;
238606201;
282358943;
340464429;
338570721;
291561233;
297050842;
294685847;
22808170X;
299321223;
322696372;
408202912;
238278786;
250278049;
279949685;
242448798;
352650699;
243594690;
22933055X;
216095751;
260143707;
292745028;
369494032;
277142547;
357532317;
297820702;
244843511;
255167997;
329163604;
369522133;
298907895;
216798493;
402406907;
287922642;
268626391;
294876766;
242156282;
292589743;
252646894;
33825305X;
376420375;
288967194;
369176146;
394097297;
340464631;
332500233;
408056010;
263685675;
270099336;
402208021;
297171127;
269446885;
401400816;
331009978;
405227248;
236315080;
320695743;
274540657;
264402154;
22808914X;
376275774;
267959737;
382194675;
293039674;
298597551;
30952931X;
288556984;
291288456;
239109074;
243971605;
294891595;
354999648;
292728484;
26218897X;
257382348;
270118454;
413648222;
262860708;
32725579X;
265388244;
272603201;
27473043X;
372696228;
393194124;
29092409X;
28852036X;
401424162;
250204029;
307982297;
298526255;
24032952X;
277353017;
384092241;
239087658;
305298224;
29087355X;
240988841;
260146056;
260056669;
269609474;
291437834;
391163957;
262862077;
250095041;
242811396;
369661664;
238848809;
250205181;
235691976;
292889178;
407360425;
270044388;
229331394;
287554856;
353838047;
354996266;
289044235;
242584306;
293094969;
296080446;
298117088;
270943250;
254900488;
256390215;
40831141X;
26961799X;
242563864;
239097645;
240935551;
257567992;
29729556X;
256112088;
243335334;
229816304;
267340427;
24485050X;
269706518;
322886929;
234573600;
242553044;
274539039;
329341103;
278567967;
294208356;
23928044X;
338552243;
256299021;
29840981X;
23820474X;
296067881;
21676534X;
298167859;
297028294;
402498089;
25651545X;
331895811;
227703057;
272736988;
29150132X;
292026153;
339768363;
297172433;
238659690;
278753930;
264074157;
229677126;
229873537;
228098890;
258331143;
231605056;
389921599;
246137363;
238974669;
297853120;
407344268;
288665996;
297368249;
240641264;
250193329;
292740891;
229383904;
377042951;
244771472;
284868728;
321643240;
370830644;
227389360;
39342989X;
323173055;
256076219;
409253715;
331782219;
323349234;
243230095;
24414673X;
297327186;
274136988;
234933550;
293045933;
271371714;
416868398;
33892714X;
321822021;
331695200;
35283465X;
411847597;
327077840;
391893513;
32289140X;
295900946;
339860413;
252247043;
242126855;
408131101;
25027678X;
291381006;
318802465;
304233315;
318129604;
244871477;
412793717;
26440811X;
270195041;
236260936;
240734742;
410528870;
241705444;
407301747;
375331433;
271350415;
235235504;
410768812;
351220488;
310498066;
264578988;
238279006;
243047096;
237744104;
271633042;
215806298;
345595998;
393294633;
241633575;
239555716;
264210379;
315441100;
317561472;
315350423;
41682613X;
408713283;
255708491;
327094672;
213555336;
23937424X;
242148719;
242447821;
377258776;
338100954;
238937615;
261797700;
29147960X;
234976373;
40154902X;
230181015;
25581366X;
250192683;
321253558;
377040967;
295847670;
296950440;
258669306;
268590133;
243985339;
242924670;
212983989;
314960422;
239454413;
288065468;
265251338;
24066017X;
230211585;
242825117;
317288652;
319018148;
305099620;
244140995;
332756122;
291065511;
329339079;
353540226;
40241148X;
24325069X;
252000404;
26457513X;
353009245;
292011814;
330173006;
272730858;
305139223;
235209139;
369538145;
278593801;
377042145;
37039187X;
377041408;
273375652;
264374657;
284808415;
25569766X;
22031036X;
288579038;
239320190;
291533205;
299145476;
357118189;
412991489;
243377096;
380763079;
229872204;
255166249;
265590787;
250097885;
327077913;
305539019;
237104938;
29740010X;
269272275;
260327085;
354909800;
307586952;
282361499;
299351882;
23498094X;
258780304;
253688884;
24916244X;
297638041;
277153328;
258267623;
370376242;
339227923;
239517342;
254864864;
303227338;
277131316;
277186064;
26754023X;
241346258;
264779002;
315304928;
254886493;
270286632;
297283243;
400219077;
216545595;
369507460;
242873502;
275094316;
370498607;
256076669;
298011069;
277933919;
285583271;
278580017;
245814469;
409782084;
292752849;
239593170;
252045025;
383101433;
260056812;
216016630;
418053650;
418053650;
418053650;rug-oai-pure.rug.nl-publications_36941e21-a8ca-4cb7-9d44-76aa8f6be56a
418053650;rug-oai-pure.rug.nl-publications_36941e21-a8ca-4cb7-9d44-76aa8f6be56a
291129315;
34552120X;
256298084;
296764051;
226942082;
419416404;
410927996;
268590524;
240934350;
271280573;
294272879;
395986508;
272734713;
245349324;
21421382X;
239483669;
274046288;
408204249;
321688430;
254865437;
276958934;
333123522;
334252334;
411288997;
371302544;
238575888;
288349253;
238411508;
315643463;
290508789;
26947160X;
266588700;
271412046;
232666539;
304725625;
256297037;
371051592;
342946110;
25738216X;
29805129X;
241256674;
406763127;
337142343;
377044075;
236517201;
257388206;
264591887;
252173082;
265035031;
370858883;
214098834;
321821939;
29103585X;
296847933;
27075931X;
391252267;
326735968;
406563209;
270425837;
290702151;
250221179;
268924058;
317323520;
355385821;
298354675;
240154193;
401328422;
298440172;
33986494X;
333049322;
252387406;
258800100;
238945871;
306858304;
327202203;
357414713;
369261127;
256090696;
413535827;
292745648;
351090398;
283001240;
323956564;
304655864;
322871255;
239382137;
397096585;
295011300;
279910126;
410411337;
23103881X;
393219291;
275166597;
315250828;
400485591;
338669035;
260299855;
420687076;
214155005;
26347187X;
242943136;
290808537;
338642749;
407943900;
343546965;
387386300;
234765666;
339059168;
369606701;
408352825;
228045592;
241745403;
292543263;
215838246;
244835861;
215668340;
243207867;
287546748;
291133371;
290884349;
252652002;
231574819;
238136477;
288656822;
242554326;
254067204;
262630788;
264640330;
297634410;
416580408;
277925665;
32962265X;
21334159X;
392536315;
250259141;
273371290;
291543359;
297826220;
270949666;
400620731;
282377611;
286823225;
298440512;
410550752;
29262154X;
290882672;
321765281;
269622136;
329589318;
26333497X;
239629736;
238979105;
393814211;
291085822;
291559808;
338555870;
282343792;
262459442;
326561374;
394686292;
27859316X;
213104784;
241821207;
294238530;
29734322X;
270147551;
416336205;
252102320;
317709224;
323869572;
239479971;
382743121;
237414201;
297445553;
337121249;
29144511X;
265590957;
330586017;
340996285;
407634266;
242399789;
234819979;
217915817;
246873493;
216108454;
393806855;
225994917;
339416114;
392188627;
37117323X;
239481992;
324415125;
306026171;
274576562;
291381294;
267337434;
332147347;
288668146;
304589578;
280594240;
297538462;
288221915;
337786380;
230211186;
238274365;
255182392;
248074547;
292590717;
411289535;
31485410X;
298724197;
385927924;
239478959;
258972912;
297995359;
27028706X;
411180223;
244023824;
38601440X;
323596819;
338692924;
408636963;
40083197X;
393617475;
264608259;
213085240;
240775058;
27452578X;
305388770;
271389559;
291124836;
304740217;
230403891;
315444169;
216607922;
383365740;
218163002;
245872639;
236726250;
298102285;
265011531;
263336905;
252075277;
303185686;
315348674;
258198982;
383784026;
419771875;
269409580;
296430404;
261817957;
370724224;
412755041;
296461504;
31029553X;
236171542;
416803253;
263489531;
255317115;
237864533;
357095634;
28865689X;
263294706;
329799622;
303413557;
397734131;
290852242;
274429624;
296463841;
407630635;
253682045;
247274356;
270805362;
315445041;
41049755X;
322790832;
258972467;
252239075;
297708082;
420756116;
214075222;
228172055;
27161613X;
297117688;
275090345;
272903264;
317711148;
374560617;
240927397;
246859881;
371286603;
238366537;
285643282;
357089227;
304426520;
29779972X;
412863162;
246016094;
240274865;
331850745;
242578551;
278642519;
309525535;
27153155X;
262459000;
269408398;
327113200;
285493329;
326982523;
27874429X;
298837048;
213342766;
394727320;
275102777;
249140608;
253174066;
291099351;
371640059;
323236391;
295863730;
308288882;
41780850X;
413662209;
274731207;
241505925;
323467296;
241255953;
263108309;
240842995;
268254427;
34588650X;
383161363;
395990548;
364127740;
261608215;
304799807;
339136189;
270792406;
235182656;
24034295X;
281934053;
290681987;
285554204;
256538662;
318910683;
264409078;
276837266;
244833540;
327597534;
252075064;
409619256;
402380355;
24417587X;
272734896;
275895548;
294721916;
271532017;
240756878;
33188299X;
317920170;
262209977;
326376658;
241474426;
237395088;
237302217;
298937735;
291133509;
240274237;
354004646;
252779975;
329837338;
364363916;
371546729;
214064972;
244777608;
271495472;
408351497;
248756664;
24476381X;
290871840;
218156049;
242123473;
356170497;
354438859;
329622404;
40734232X;
326989692;
326220003;
237490927;
291512321;
323046940;
352192801;
252315146;
272882240;
322954487;
239519280;
315205466;
23486026X;
258454830;
276380436;
240821920;
240420101;
305388509;
266971954;
241344832;
239588533;
